OBJECTID *	Shape *	GPS_Date	GPS_Time	Feat_Name	GNSS_Heigh	Northing	Easting	Point_ID
297	Point ZM	23/02/2017	10:40:23am	PosnPnt	573.968	5234600.715	1498933.541	297
298	Point ZM	23/02/2017	10:40:24am	PosnPnt	573.888	5234600.652	1498933.754	298
299	Point ZM	23/02/2017	10:40:25am	PosnPnt	573.888	5234600.464	1498933.814	299
300	Point ZM	23/02/2017	10:40:26am	PosnPnt	574.058	5234600.487	1498933.911	300
301	Point ZM	23/02/2017	10:40:27am	PosnPnt	574.128	5234600.688	1498933.949	301
302	Point ZM	23/02/2017	10:40:28am	PosnPnt	574.128	5234600.746	1498934.103	302
303	Point ZM	23/02/2017	10:40:29am	PosnPnt	574.058	5234600.737	1498934.274	303
304	Point ZM	23/02/2017	10:40:30am	PosnPnt	573.728	5234600.785	1498934.55	304
305	Point ZM	23/02/2017	10:40:31am	PosnPnt	573.678	5234601.061	1498935.149	305
306	Point ZM	23/02/2017	10:40:32am	PosnPnt	573.878	5234601.372	1498935.878	306
307	Point ZM	23/02/2017	10:40:33am	PosnPnt	573.868	5234601.613	1498936.461	307
308	Point ZM	23/02/2017	10:40:34am	PosnPnt	573.938	5234602.021	1498936.993	308
309	Point ZM	23/02/2017	10:40:35am	PosnPnt	574.388	5234602.859	1498937.331	309
310	Point ZM	23/02/2017	10:40:36am	PosnPnt	574.958	5234603.552	1498937.614	310
311	Point ZM	23/02/2017	10:40:37am	PosnPnt	575.258	5234603.877	1498937.78	311
312	Point ZM	23/02/2017	10:40:38am	PosnPnt	575.618	5234604.178	1498937.857	312
313	Point ZM	23/02/2017	10:40:39am	PosnPnt	575.998	5234604.499	1498937.779	313
314	Point ZM	23/02/2017	10:40:40am	PosnPnt	576.428	5234604.653	1498937.671	314
315	Point ZM	23/02/2017	10:40:41am	PosnPnt	576.858	5234604.801	1498937.913	315
316	Point ZM	23/02/2017	10:40:42am	PosnPnt	576.808	5234604.781	1498938.101	316
317	Point ZM	23/02/2017	10:40:43am	PosnPnt	576.958	5234604.85	1498938.255	317
318	Point ZM	23/02/2017	10:40:44am	PosnPnt	577.108	5234604.896	1498938.327	318
319	Point ZM	23/02/2017	10:40:45am	PosnPnt	577.208	5234604.929	1498938.351	319
320	Point ZM	23/02/2017	10:40:46am	PosnPnt	577.208	5234604.929	1498938.351	320
321	Point ZM	23/02/2017	10:40:47am	PosnPnt	577.288	5234604.985	1498938.359	321
322	Point ZM	23/02/2017	10:40:48am	PosnPnt	577.328	5234605.041	1498938.374	322
323	Point ZM	23/02/2017	10:40:49am	PosnPnt	577.378	5234605.074	1498938.382	323
324	Point ZM	23/02/2017	10:40:50am	PosnPnt	577.228	5234605.177	1498938.608	324
325	Point ZM	23/02/2017	10:40:51am	PosnPnt	577.268	5234605.301	1498938.704	325
326	Point ZM	23/02/2017	10:40:52am	PosnPnt	577.288	5234605.254	1498938.51	326
327	Point ZM	23/02/2017	10:40:53am	PosnPnt	577.268	5234605.231	1498938.485	327
328	Point ZM	23/02/2017	10:40:54am	PosnPnt	577.208	5234605.176	1498938.511	328
329	Point ZM	23/02/2017	10:40:55am	PosnPnt	577.208	5234605.176	1498938.543	329
330	Point ZM	23/02/2017	10:40:56am	PosnPnt	577.548	5234605.288	1498938.574	330
331	Point ZM	23/02/2017	10:40:57am	PosnPnt	577.628	5234605.276	1498938.55	331
332	Point ZM	23/02/2017	10:40:58am	PosnPnt	577.638	5234605.178	1498938.641	332
333	Point ZM	23/02/2017	10:40:59am	PosnPnt	577.618	5234605.001	1498938.668	333
334	Point ZM	23/02/2017	10:41:00am	PosnPnt	577.728	5234604.7	1498938.648	334
335	Point ZM	23/02/2017	10:41:01am	PosnPnt	577.788	5234604.2	1498938.623	335
336	Point ZM	23/02/2017	10:41:02am	PosnPnt	577.808	5234603.747	1498938.801	336
337	Point ZM	23/02/2017	10:41:03am	PosnPnt	577.838	5234603.55	1498938.991	337
338	Point ZM	23/02/2017	10:41:04am	PosnPnt	577.968	5234603.661	1498938.981	338
339	Point ZM	23/02/2017	10:41:05am	PosnPnt	578.068	5234603.728	1498939.029	339
340	Point ZM	23/02/2017	10:41:06am	PosnPnt	578.058	5234603.707	1498939.062	340
341	Point ZM	23/02/2017	10:41:07am	PosnPnt	578.038	5234603.695	1498939.046	341
342	Point ZM	23/02/2017	10:41:08am	PosnPnt	577.928	5234603.662	1498939.046	342
343	Point ZM	23/02/2017	10:41:09am	PosnPnt	577.908	5234603.652	1498939.095	343
344	Point ZM	23/02/2017	10:41:10am	PosnPnt	577.908	5234603.641	1498939.153	344
345	Point ZM	23/02/2017	10:41:11am	PosnPnt	577.928	5234603.652	1498939.144	345
346	Point ZM	23/02/2017	10:41:12am	PosnPnt	577.958	5234603.719	1498939.135	346
347	Point ZM	23/02/2017	10:41:13am	PosnPnt	578.338	5234604.031	1498939.179	347
348	Point ZM	23/02/2017	10:41:14am	PosnPnt	578.408	5234604.131	1498939.227	348
349	Point ZM	23/02/2017	10:41:15am	PosnPnt	578.528	5234604.177	1498939.3	349
350	Point ZM	23/02/2017	10:41:16am	PosnPnt	578.548	5234604.167	1498939.357	350
351	Point ZM	23/02/2017	10:41:17am	PosnPnt	578.588	5234604.211	1498939.38	351
352	Point ZM	23/02/2017	10:41:18am	PosnPnt	578.598	5234604.233	1498939.372	352
353	Point ZM	23/02/2017	10:41:19am	PosnPnt	578.538	5234604.2	1498939.389	353
354	Point ZM	23/02/2017	10:41:20am	PosnPnt	578.478	5234604.167	1498939.365	354
355	Point ZM	23/02/2017	10:41:21am	PosnPnt	578.478	5234604.189	1498939.356	355
356	Point ZM	23/02/2017	10:41:22am	PosnPnt	578.568	5234604.256	1498939.412	356
357	Point ZM	23/02/2017	10:41:23am	PosnPnt	578.598	5234604.268	1498939.469	357
358	Point ZM	23/02/2017	10:41:24am	PosnPnt	578.668	5234604.302	1498939.493	358
359	Point ZM	23/02/2017	10:41:25am	PosnPnt	578.668	5234604.302	1498939.493	359
360	Point ZM	23/02/2017	10:41:26am	PosnPnt	578.698	5234604.324	1498939.517	360
361	Point ZM	23/02/2017	10:41:27am	PosnPnt	578.718	5234604.358	1498939.558	361
362	Point ZM	23/02/2017	10:41:28am	PosnPnt	578.638	5234604.336	1498939.558	362
363	Point ZM	23/02/2017	10:41:29am	PosnPnt	578.578	5234604.314	1498939.542	363
364	Point ZM	23/02/2017	10:41:30am	PosnPnt	578.598	5234604.347	1498939.533	364
365	Point ZM	23/02/2017	10:41:31am	PosnPnt	578.588	5234604.358	1498939.509	365
366	Point ZM	23/02/2017	10:41:32am	PosnPnt	578.568	5234604.335	1498939.493	366
367	Point ZM	23/02/2017	10:41:33am	PosnPnt	578.508	5234604.301	1498939.469	367
368	Point ZM	23/02/2017	10:41:34am	PosnPnt	578.228	5234604.146	1498939.463	368
369	Point ZM	23/02/2017	10:41:35am	PosnPnt	577.878	5234604.001	1498939.424	369
370	Point ZM	23/02/2017	10:41:36am	PosnPnt	577.688	5234603.956	1498939.392	370
371	Point ZM	23/02/2017	10:41:37am	PosnPnt	577.638	5234603.914	1498939.54	371
372	Point ZM	23/02/2017	10:41:38am	PosnPnt	577.358	5234603.792	1498939.59	372
373	Point ZM	23/02/2017	10:41:39am	PosnPnt	577.238	5234603.616	1498939.666	373
374	Point ZM	23/02/2017	10:41:40am	PosnPnt	577.418	5234603.694	1498939.714	374
375	Point ZM	23/02/2017	10:41:41am	PosnPnt	577.428	5234603.748	1498939.583	375
376	Point ZM	23/02/2017	10:41:42am	PosnPnt	577.408	5234603.715	1498939.592	376
377	Point ZM	23/02/2017	10:41:43am	PosnPnt	577.338	5234603.792	1498939.566	377
378	Point ZM	23/02/2017	10:41:44am	PosnPnt	577.148	5234603.967	1498939.36	378
379	Point ZM	23/02/2017	10:41:45am	PosnPnt	576.768	5234604.395	1498939.036	379
380	Point ZM	23/02/2017	10:41:46am	PosnPnt	576.498	5234605.113	1498938.764	380
381	Point ZM	23/02/2017	10:41:47am	PosnPnt	576.188	5234605.885	1498938.419	381
382	Point ZM	23/02/2017	10:41:48am	PosnPnt	576.338	5234606.926	1498938.159	382
383	Point ZM	23/02/2017	10:41:49am	PosnPnt	576.388	5234607.933	1498937.9	383
384	Point ZM	23/02/2017	10:41:50am	PosnPnt	576.488	5234608.961	1498937.615	384
385	Point ZM	23/02/2017	10:41:51am	PosnPnt	576.528	5234609.968	1498937.348	385
386	Point ZM	23/02/2017	10:41:52am	PosnPnt	576.528	5234610.964	1498937.048	386
387	Point ZM	23/02/2017	10:41:53am	PosnPnt	576.748	5234611.938	1498936.863	387
388	Point ZM	23/02/2017	10:41:54am	PosnPnt	576.718	5234612.939	1498936.155	388
389	Point ZM	23/02/2017	10:41:55am	PosnPnt	576.998	5234614.007	1498935.52	389
390	Point ZM	23/02/2017	10:41:56am	PosnPnt	577.008	5234614.77	1498935.313	390
391	Point ZM	23/02/2017	10:41:57am	PosnPnt	577.038	5234615.589	1498935.089	391
392	Point ZM	23/02/2017	10:41:58am	PosnPnt	577.148	5234616.507	1498934.848	392
393	Point ZM	23/02/2017	10:41:59am	PosnPnt	577.288	5234617.512	1498934.474	393
394	Point ZM	23/02/2017	10:42:00am	PosnPnt	577.328	5234618.507	1498934.125	394
395	Point ZM	23/02/2017	10:42:01am	PosnPnt	577.288	5234619.502	1498933.842	395
396	Point ZM	23/02/2017	10:42:02am	PosnPnt	577.298	5234620.596	1498933.459	396
397	Point ZM	23/02/2017	10:42:03am	PosnPnt	577.238	5234621.722	1498932.994	397
398	Point ZM	23/02/2017	10:42:04am	PosnPnt	577.188	5234622.905	1498932.61	398
399	Point ZM	23/02/2017	10:42:05am	PosnPnt	577.148	5234624.08	1498932.422	399
400	Point ZM	23/02/2017	10:42:06am	PosnPnt	577.088	5234625.255	1498932.298	400
401	Point ZM	23/02/2017	10:42:07am	PosnPnt	576.988	5234626.417	1498931.963	401
402	Point ZM	23/02/2017	10:42:08am	PosnPnt	576.948	5234627.552	1498931.401	402
403	Point ZM	23/02/2017	10:42:09am	PosnPnt	576.778	5234628.666	1498930.846	403
404	Point ZM	23/02/2017	10:42:10am	PosnPnt	576.768	5234629.736	1498930.358	404
405	Point ZM	23/02/2017	10:42:11am	PosnPnt	576.678	5234630.784	1498929.87	405
406	Point ZM	23/02/2017	10:42:12am	PosnPnt	576.558	5234631.966	1498929.429	406
407	Point ZM	23/02/2017	10:42:13am	PosnPnt	576.438	5234633.083	1498929.062	407
408	Point ZM	23/02/2017	10:42:14am	PosnPnt	576.438	5234634.211	1498928.711	408
409	Point ZM	23/02/2017	10:42:15am	PosnPnt	576.468	5234635.349	1498928.352	409
410	Point ZM	23/02/2017	10:42:16am	PosnPnt	576.408	5234636.5	1498928.025	410
411	Point ZM	23/02/2017	10:42:17am	PosnPnt	576.378	5234637.672	1498927.715	411
412	Point ZM	23/02/2017	10:42:18am	PosnPnt	576.358	5234638.788	1498927.266	412
413	Point ZM	23/02/2017	10:42:19am	PosnPnt	576.388	5234639.869	1498926.753	413
414	Point ZM	23/02/2017	10:42:20am	PosnPnt	576.298	5234640.951	1498926.306	414
415	Point ZM	23/02/2017	10:42:21am	PosnPnt	576.228	5234641.978	1498925.899	415
416	Point ZM	23/02/2017	10:42:22am	PosnPnt	576.218	5234643.038	1498925.533	416
417	Point ZM	23/02/2017	10:42:23am	PosnPnt	576.178	5234644.221	1498925.165	417
418	Point ZM	23/02/2017	10:42:24am	PosnPnt	576.098	5234645.315	1498924.774	418
419	Point ZM	23/02/2017	10:42:25am	PosnPnt	576.048	5234646.342	1498924.376	419
420	Point ZM	23/02/2017	10:42:26am	PosnPnt	576.028	5234646.995	1498924.187	420
421	Point ZM	23/02/2017	10:42:27am	PosnPnt	576.078	5234647.682	1498924.063	421
422	Point ZM	23/02/2017	10:42:28am	PosnPnt	576.038	5234648.698	1498923.649	422
423	Point ZM	23/02/2017	10:42:29am	PosnPnt	576.048	5234649.745	1498923.104	423
424	Point ZM	23/02/2017	10:42:30am	PosnPnt	576.008	5234650.848	1498922.566	424
425	Point ZM	23/02/2017	10:42:31am	PosnPnt	575.968	5234651.941	1498922.175	425
426	Point ZM	23/02/2017	10:42:32am	PosnPnt	575.958	5234653.048	1498921.873	426
427	Point ZM	23/02/2017	10:42:33am	PosnPnt	575.928	5234654.154	1498921.588	427
428	Point ZM	23/02/2017	10:42:34am	PosnPnt	575.898	5234655.227	1498921.238	428
429	Point ZM	23/02/2017	10:42:35am	PosnPnt	575.868	5234656.319	1498920.766	429
430	Point ZM	23/02/2017	10:42:36am	PosnPnt	575.898	5234657.468	1498920.309	430
431	Point ZM	23/02/2017	10:42:37am	PosnPnt	575.937	5234658.561	1498919.893	431
432	Point ZM	23/02/2017	10:42:38am	PosnPnt	575.957	5234659.534	1498919.561	432
433	Point ZM	23/02/2017	10:42:39am	PosnPnt	576.087	5234660.276	1498919.436	433
434	Point ZM	23/02/2017	10:42:40am	PosnPnt	576.257	5234660.465	1498919.441	434
435	Point ZM	23/02/2017	10:42:41am	PosnPnt	576.257	5234660.388	1498919.524	435
436	Point ZM	23/02/2017	10:42:42am	PosnPnt	576.347	5234660.628	1498919.92	436
437	Point ZM	23/02/2017	10:42:43am	PosnPnt	576.467	5234660.982	1498920.64	437
438	Point ZM	23/02/2017	10:42:44am	PosnPnt	576.607	5234661.229	1498921.524	438
439	Point ZM	23/02/2017	10:42:45am	PosnPnt	576.777	5234661.698	1498922.43	439
440	Point ZM	23/02/2017	10:42:46am	PosnPnt	576.907	5234662.321	1498923.284	440
441	Point ZM	23/02/2017	10:42:47am	PosnPnt	577.068	5234662.745	1498924.166	441
442	Point ZM	23/02/2017	10:42:48am	PosnPnt	577.148	5234662.888	1498924.792	442
443	Point ZM	23/02/2017	10:42:49am	PosnPnt	577.008	5234662.866	1498924.816	443
444	Point ZM	23/02/2017	10:42:50am	PosnPnt	577.008	5234662.823	1498924.907	444
445	Point ZM	23/02/2017	10:42:51am	PosnPnt	577.098	5234662.748	1498925.079	445
446	Point ZM	23/02/2017	10:42:52am	PosnPnt	577.178	5234662.647	1498925.032	446
447	Point ZM	23/02/2017	10:42:53am	PosnPnt	577.188	5234662.579	1498924.935	447
448	Point ZM	23/02/2017	10:42:54am	PosnPnt	577.218	5234662.489	1498924.895	448
449	Point ZM	23/02/2017	10:42:55am	PosnPnt	577.228	5234662.444	1498924.823	449
450	Point ZM	23/02/2017	10:42:56am	PosnPnt	577.238	5234662.311	1498924.849	450
451	Point ZM	23/02/2017	10:42:57am	PosnPnt	577.238	5234661.936	1498925.018	451
452	Point ZM	23/02/2017	10:42:58am	PosnPnt	577.328	5234661.186	1498925.379	452
453	Point ZM	23/02/2017	10:42:59am	PosnPnt	577.308	5234660.204	1498925.858	453
454	Point ZM	23/02/2017	10:43:00am	PosnPnt	577.298	5234659.001	1498926.34	454
455	Point ZM	23/02/2017	10:43:01am	PosnPnt	577.268	5234657.832	1498926.928	455
456	Point ZM	23/02/2017	10:43:02am	PosnPnt	577.428	5234656.665	1498927.638	456
457	Point ZM	23/02/2017	10:43:03am	PosnPnt	577.488	5234655.586	1498928.265	457
458	Point ZM	23/02/2017	10:43:04am	PosnPnt	577.588	5234654.395	1498928.869	458
459	Point ZM	23/02/2017	10:43:05am	PosnPnt	577.658	5234653.193	1498929.441	459
460	Point ZM	23/02/2017	10:43:06am	PosnPnt	577.828	5234651.936	1498930.046	460
461	Point ZM	23/02/2017	10:43:07am	PosnPnt	577.778	5234650.775	1498930.446	461
462	Point ZM	23/02/2017	10:43:08am	PosnPnt	577.738	5234649.535	1498930.725	462
463	Point ZM	23/02/2017	10:43:09am	PosnPnt	577.638	5234648.396	1498931.036	463
464	Point ZM	23/02/2017	10:43:10am	PosnPnt	577.698	5234647.292	1498931.484	464
465	Point ZM	23/02/2017	10:43:11am	PosnPnt	577.618	5234646.187	1498931.891	465
466	Point ZM	23/02/2017	10:43:12am	PosnPnt	577.538	5234645.125	1498932.208	466
467	Point ZM	23/02/2017	10:43:13am	PosnPnt	577.568	5234644.085	1498932.452	467
468	Point ZM	23/02/2017	10:43:14am	PosnPnt	577.558	5234642.889	1498932.722	468
469	Point ZM	23/02/2017	10:43:15am	PosnPnt	577.528	5234641.672	1498933.017	469
470	Point ZM	23/02/2017	10:43:16am	PosnPnt	577.498	5234640.451	1498933.092	470
471	Point ZM	23/02/2017	10:43:17am	PosnPnt	577.468	5234639.242	1498933.208	471
472	Point ZM	23/02/2017	10:43:18am	PosnPnt	577.488	5234638.001	1498933.446	472
473	Point ZM	23/02/2017	10:43:19am	PosnPnt	577.478	5234636.782	1498933.611	473
474	Point ZM	23/02/2017	10:43:20am	PosnPnt	577.558	5234635.496	1498933.785	474
475	Point ZM	23/02/2017	10:43:21am	PosnPnt	577.578	5234634.234	1498934.072	475
476	Point ZM	23/02/2017	10:43:22am	PosnPnt	577.678	5234633.116	1498934.325	476
477	Point ZM	23/02/2017	10:43:23am	PosnPnt	577.668	5234632.478	1498934.734	477
478	Point ZM	23/02/2017	10:43:24am	PosnPnt	577.608	5234631.885	1498935.174	478
479	Point ZM	23/02/2017	10:43:25am	PosnPnt	577.638	5234630.821	1498935.378	479
480	Point ZM	23/02/2017	10:43:26am	PosnPnt	577.628	5234629.736	1498935.605	480
481	Point ZM	23/02/2017	10:43:27am	PosnPnt	577.558	5234628.73	1498935.914	481
482	Point ZM	23/02/2017	10:43:28am	PosnPnt	577.598	5234627.535	1498936.257	482
483	Point ZM	23/02/2017	10:43:29am	PosnPnt	577.588	5234626.286	1498936.683	483
484	Point ZM	23/02/2017	10:43:30am	PosnPnt	577.578	5234625.05	1498937.198	484
485	Point ZM	23/02/2017	10:43:31am	PosnPnt	577.588	5234623.903	1498937.761	485
486	Point ZM	23/02/2017	10:43:32am	PosnPnt	577.708	5234622.744	1498938.267	486
487	Point ZM	23/02/2017	10:43:33am	PosnPnt	577.648	5234621.683	1498938.633	487
488	Point ZM	23/02/2017	10:43:34am	PosnPnt	577.648	5234620.488	1498938.936	488
489	Point ZM	23/02/2017	10:43:35am	PosnPnt	577.578	5234619.204	1498939.183	489
490	Point ZM	23/02/2017	10:43:36am	PosnPnt	577.658	5234617.831	1498939.505	490
491	Point ZM	23/02/2017	10:43:37am	PosnPnt	577.648	5234616.603	1498939.874	491
492	Point ZM	23/02/2017	10:43:38am	PosnPnt	577.868	5234615.124	1498940.498	492
493	Point ZM	23/02/2017	10:43:39am	PosnPnt	577.938	5234613.812	1498941.153	493
494	Point ZM	23/02/2017	10:43:40am	PosnPnt	577.838	5234612.685	1498941.577	494
495	Point ZM	23/02/2017	10:43:41am	PosnPnt	577.788	5234611.402	1498941.906	495
496	Point ZM	23/02/2017	10:43:42am	PosnPnt	577.648	5234610.198	1498942.364	496
497	Point ZM	23/02/2017	10:43:43am	PosnPnt	577.508	5234609.083	1498942.828	497
498	Point ZM	23/02/2017	10:43:44am	PosnPnt	577.278	5234608.076	1498943.063	498
499	Point ZM	23/02/2017	10:43:45am	PosnPnt	577.118	5234607.058	1498943.339	499
500	Point ZM	23/02/2017	10:43:46am	PosnPnt	576.948	5234606.074	1498943.688	500
501	Point ZM	23/02/2017	10:43:47am	PosnPnt	576.868	5234604.835	1498943.999	501
502	Point ZM	23/02/2017	10:43:48am	PosnPnt	576.699	5234603.54	1498944.328	502
503	Point ZM	23/02/2017	10:43:49am	PosnPnt	576.499	5234602.436	1498944.768	503
504	Point ZM	23/02/2017	10:43:50am	PosnPnt	576.529	5234601.29	1498945.388	504
505	Point ZM	23/02/2017	10:43:51am	PosnPnt	576.419	5234600.286	1498945.867	505
506	Point ZM	23/02/2017	10:43:52am	PosnPnt	576.259	5234599.279	1498946.094	506
507	Point ZM	23/02/2017	10:43:53am	PosnPnt	576.179	5234598.25	1498946.378	507
508	Point ZM	23/02/2017	10:43:54am	PosnPnt	576.319	5234597.214	1498946.923	508
509	Point ZM	23/02/2017	10:43:55am	PosnPnt	576.619	5234596.211	1498947.435	509
510	Point ZM	23/02/2017	10:43:56am	PosnPnt	576.619	5234595.56	1498947.738	510
511	Point ZM	23/02/2017	10:43:57am	PosnPnt	576.379	5234595.252	1498947.954	511
512	Point ZM	23/02/2017	10:43:58am	PosnPnt	576.359	5234594.966	1498948.138	512
513	Point ZM	23/02/2017	10:43:59am	PosnPnt	576.289	5234594.945	1498948.187	513
514	Point ZM	23/02/2017	10:44:00am	PosnPnt	576.309	5234595.112	1498948.242	514
515	Point ZM	23/02/2017	10:44:01am	PosnPnt	576.479	5234595.335	1498948.312	515
516	Point ZM	23/02/2017	10:44:02am	PosnPnt	576.439	5234595.591	1498948.308	516
517	Point ZM	23/02/2017	10:44:03am	PosnPnt	576.439	5234595.823	1498948.288	517
518	Point ZM	23/02/2017	10:44:04am	PosnPnt	576.579	5234596.182	1498948.478	518
519	Point ZM	23/02/2017	10:44:05am	PosnPnt	576.719	5234596.869	1498949.136	519
520	Point ZM	23/02/2017	10:44:06am	PosnPnt	576.959	5234597.538	1498950.088	520
521	Point ZM	23/02/2017	10:44:07am	PosnPnt	577.109	5234597.754	1498951.169	521
522	Point ZM	23/02/2017	10:44:08am	PosnPnt	577.339	5234597.614	1498952.173	522
523	Point ZM	23/02/2017	10:44:09am	PosnPnt	577.479	5234597.484	1498953.136	523
524	Point ZM	23/02/2017	10:44:10am	PosnPnt	577.679	5234597.586	1498954.072	524
525	Point ZM	23/02/2017	10:44:11am	PosnPnt	577.639	5234597.678	1498955.016	525
526	Point ZM	23/02/2017	10:44:12am	PosnPnt	577.699	5234597.856	1498955.803	526
527	Point ZM	23/02/2017	10:44:13am	PosnPnt	577.789	5234598.106	1498956.207	527
528	Point ZM	23/02/2017	10:44:14am	PosnPnt	577.859	5234598.265	1498956.4	528
529	Point ZM	23/02/2017	10:44:15am	PosnPnt	577.919	5234598.568	1498956.599	529
530	Point ZM	23/02/2017	10:44:16am	PosnPnt	578.009	5234599.127	1498956.844	530
531	Point ZM	23/02/2017	10:44:17am	PosnPnt	578.109	5234599.852	1498957.061	531
532	Point ZM	23/02/2017	10:44:18am	PosnPnt	578.149	5234600.66	1498956.846	532
533	Point ZM	23/02/2017	10:44:19am	PosnPnt	578.259	5234601.656	1498956.611	533
534	Point ZM	23/02/2017	10:44:20am	PosnPnt	578.299	5234602.752	1498956.367	534
535	Point ZM	23/02/2017	10:44:21am	PosnPnt	578.429	5234603.868	1498955.967	535
536	Point ZM	23/02/2017	10:44:22am	PosnPnt	578.389	5234605.151	1498955.63	536
537	Point ZM	23/02/2017	10:44:23am	PosnPnt	578.519	5234606.492	1498955.382	537
538	Point ZM	23/02/2017	10:44:24am	PosnPnt	578.589	5234607.71	1498955.128	538
539	Point ZM	23/02/2017	10:44:25am	PosnPnt	578.579	5234608.87	1498954.744	539
540	Point ZM	23/02/2017	10:44:26am	PosnPnt	578.639	5234610.108	1498954.294	540
541	Point ZM	23/02/2017	10:44:27am	PosnPnt	578.619	5234611.378	1498953.835	541
542	Point ZM	23/02/2017	10:44:28am	PosnPnt	578.769	5234612.617	1498953.475	542
543	Point ZM	23/02/2017	10:44:29am	PosnPnt	578.759	5234613.778	1498953.099	543
544	Point ZM	23/02/2017	10:44:30am	PosnPnt	578.789	5234614.825	1498952.554	544
545	Point ZM	23/02/2017	10:44:31am	PosnPnt	578.768	5234615.903	1498951.87	545
546	Point ZM	23/02/2017	10:44:32am	PosnPnt	578.788	5234617.116	1498951.29	546
547	Point ZM	23/02/2017	10:44:33am	PosnPnt	578.758	5234618.397	1498950.774	547
548	Point ZM	23/02/2017	10:44:34am	PosnPnt	578.828	5234619.736	1498950.428	548
549	Point ZM	23/02/2017	10:44:35am	PosnPnt	578.948	5234621.065	1498950.131	549
550	Point ZM	23/02/2017	10:44:36am	PosnPnt	578.918	5234622.28	1498949.714	550
551	Point ZM	23/02/2017	10:44:37am	PosnPnt	579.028	5234623.407	1498949.306	551
552	Point ZM	23/02/2017	10:44:38am	PosnPnt	579.068	5234624.556	1498948.833	552
553	Point ZM	23/02/2017	10:44:39am	PosnPnt	579.098	5234625.76	1498948.408	553
554	Point ZM	23/02/2017	10:44:40am	PosnPnt	579.158	5234626.924	1498948.252	554
555	Point ZM	23/02/2017	10:44:41am	PosnPnt	579.108	5234628.088	1498948.105	555
556	Point ZM	23/02/2017	10:44:42am	PosnPnt	579.258	5234629.349	1498947.711	556
557	Point ZM	23/02/2017	10:44:43am	PosnPnt	578.968	5234630.401	1498947.557	557
558	Point ZM	23/02/2017	10:44:44am	PosnPnt	578.918	5234631.399	1498947.428	558
559	Point ZM	23/02/2017	10:44:45am	PosnPnt	578.858	5234632.36	1498947.072	559
560	Point ZM	23/02/2017	10:44:46am	PosnPnt	578.898	5234633.409	1498946.6	560
561	Point ZM	23/02/2017	10:44:47am	PosnPnt	578.918	5234634.62	1498945.906	561
562	Point ZM	23/02/2017	10:44:48am	PosnPnt	579.048	5234635.858	1498945.48	562
563	Point ZM	23/02/2017	10:44:49am	PosnPnt	579.088	5234636.914	1498945.514	563
564	Point ZM	23/02/2017	10:44:50am	PosnPnt	579.138	5234638.009	1498945.253	564
565	Point ZM	23/02/2017	10:44:51am	PosnPnt	579.108	5234639.088	1498944.561	565
566	Point ZM	23/02/2017	10:44:52am	PosnPnt	579.128	5234640.169	1498944.048	566
